campaign_id,campaign_name,campaign_type,start_date,end_date,budget,spent_amount,impressions,clicks,conversions,target_audience,campaign_status
379,Year End Email Blast 2025,Emily Rodriguez,2025-03-24,,2352.34,2247.43,170118,3704,177,,Completed
548,Product Showcase Social 2023 #548,Nicole Taylor,2025-09-10,,84738.54,85687.66,12341215,304154,4945,,Completed
617,Easter Social Campaign 2025,Sarah Johnson,2025-09-01,,89071.63,91486.04,7479098,187907,2521,,Completed
623,Product Category Search 2025 #623,Chris Anderson,2025-05-09,,97660.18,82852.19,9724674,767482,26403,,Completed
682,Summer Newsletter Campaign 2025,Jessica Martinez,2024-11-04,,9788.38,9047.8,609764,15674,1250,,Completed
201,Shopping Ads Campaign 2023 #201,Rachel Green,2025-11-25,,41520.89,14837.52,789527,65635,4931,,Paused
268,Win-Back Mailer 2023,Emily Rodriguez,2025-10-23,,35940.43,37599.04,0,0,0,,Completed
293,Trending Topic Campaign 2024 #293,Chris Anderson,2025-12-13,,83082.58,9349.83,1185910,7358,346,,Active
311,Q4 Display Ads 2025,Nicole Taylor,2025-11-29,,28433.52,11411.23,704534,5335,263,,Active
432,Spring Video Campaign 2025,Andrew Thompson,2025-06-27,,98716.5,102280.14,19670943,255773,7356,,Completed
530,Shopping Ads Campaign 2024 #530,Stephanie Davis,2025-11-26,,86299.72,38734.82,2495399,220897,6774,,Active
597,Social Proof Campaign 2023 #597,Brian Wilson,2025-08-23,,63444.99,58677.54,4582030,81086,1345,,Completed
975,Cyber Monday SMS Deals 2024,Andrew Thompson,2025-02-25,,7295.19,6743.69,648786,46919,1265,,Completed
218,Community Engagement 2025 #218,Jessica Martinez,2025-05-29,,80515.1,71169.82,5091648,65635,2014,,Completed
502,Social Proof Campaign 2025 #502,Chris Anderson,2025-11-30,,27561.65,18596.08,1099990,13318,550,,Active
506,Holiday Search Push 2023,James Miller,2026-02-19,,30840.01,0.0,0,0,0,,Planned
591,Native Advertising 2025 #591,Emily Rodriguez,2025-11-09,,28672.95,12091.7,1374960,1464,58,,Active
736,Community Engagement 2023 #736,Jessica Martinez,2026-01-26,,21861.12,0.0,0,0,0,,Planned
794,Remarketing Search 2023 #794,Nicole Taylor,2025-01-08,,86693.04,76620.99,5253481,414402,12587,,Completed
23,Programmatic Display 2024,Rachel Green,2025-03-10,,71205.04,73926.33,8864661,84978,3520,,Completed
100,Influencer Partnership 2025,Stephanie Davis,2025-08-24,,44656.26,46741.82,6994996,43186,571,,Completed
120,Prime Day Social Campaign 2024,Kevin Brown,2025-12-11,,58690.8,9856.52,683382,4175,81,,Active
133,Q2 Social Push 2023,Chris Anderson,2025-12-07,,61119.82,9853.33,600714,9523,403,,Active
160,Product Display Ads 2025,Kevin Brown,2025-11-19,,27369.81,14556.93,809856,4399,208,,Active
207,Back to School Social Campaign 2023,Laura Garcia,2025-12-10,,43357.25,5531.21,514261,10359,422,,Paused
398,Back to School Email Blast 2023,Nicole Taylor,2025-06-02,,8577.3,8184.13,608143,32989,425,,Completed
480,Retargeting Display 2023 #480,Chris Anderson,2025-05-15,,30122.9,30850.03,2018629,10086,498,,Completed
666,Competitor Conquest 2025 #666,Andrew Thompson,2024-11-23,,93534.3,91395.27,4786547,471672,42940,,Completed
68,Back to School Social Campaign 2024,Jessica Martinez,2025-08-20,,23248.6,1580.23,296158,8016,346,,Cancelled
221,Q1 Display Ads 2023,Chris Anderson,2025-01-27,,54661.61,45897.09,5894347,57499,1203,,Completed
241,Valentine Social Campaign 2023,Laura Garcia,2025-10-31,,35853.52,15730.56,789123,21188,820,,Paused
402,Fall Social Push 2025,Emily Rodriguez,2025-10-27,,69306.87,35573.83,4462467,129722,3696,,Paused
493,Community Engagement 2025 #493,Andrew Thompson,2025-02-01,,86822.57,75328.46,4204117,45238,1330,,Completed
919,Product Showcase Social 2024 #919,Michael Chen,2025-10-17,,22215.89,22867.61,1652120,35240,839,,Completed
119,Product Demo Videos 2025,Jessica Martinez,2025-10-29,,47658.77,32324.09,2146189,49950,2117,,Paused
473,Dynamic Search Ads 2024 #473,Chris Anderson,2025-07-15,,5039.04,4032.67,303501,11789,1043,,Completed
475,Back to School Email Blast 2024,David Kim,2025-10-03,,4482.15,4390.37,398893,18878,254,,Completed
491,Brand Awareness Drive 2025 #491,Sarah Johnson,2026-01-08,,66135.39,0.0,0,0,0,,Planned
552,Labor Day Banner Ads 2025,Nicole Taylor,2025-09-20,,32557.25,30472.89,5633387,43641,572,,Completed
577,Brand Awareness Drive 2025 #577,Rachel Green,2025-09-12,,70980.3,59258.09,6880712,35041,1311,,Completed
641,Customer Win-Back Email 2025 #641,Brian Wilson,2025-10-07,,7349.13,6994.89,424614,25614,1023,,Completed
778,Testimonial Videos 2025 #778,Amanda Lee,2025-03-28,,34191.63,30624.69,1975604,25648,1113,,Completed
786,Labor Day Email Blast 2024,Chris Anderson,2025-02-19,,618.8,647.91,35347,1350,62,,Completed
864,Competitor Conquest 2023 #864,Rachel Green,2025-04-09,,61299.58,5760.22,333280,16371,707,,Cancelled
364,Coupon Mailer Campaign 2023,Nicole Taylor,2025-10-29,,22774.39,22974.43,0,0,0,,Completed
549,Q3 Display Ads 2023,Sarah Johnson,2025-12-08,,12668.64,5035.42,327732,1921,50,,Paused
611,Flash Sale Alert 2023 #611,Kevin Brown,2025-05-09,,6306.88,5562.79,485156,37161,1165,,Completed
743,Shopping Ads Campaign 2024 #743,Stephanie Davis,2025-11-10,,34602.86,32433.77,2729995,93056,4999,,Paused
987,Fall SMS Blast 2025,Emily Rodriguez,2025-10-22,,6211.56,6023.47,306253,30993,3492,,Completed
62,Product Display Ads 2023,David Kim,2025-07-06,,4132.24,690.16,48526,458,13,,Cancelled
510,,Amanda Lee,2025-10-02,,3129.2,2518.32,364920,29656,3399,,Completed
852,Q2 Search Campaign 2023 #852,Sarah Johnson,2025-10-29,,6940.19,3759.68,355633,22543,1574,,Active
964,YouTube Pre-Roll 2023 #964,Stephanie Davis,2025-11-18,,82647.4,32434.51,3897187,24835,1229,,Paused
728,Abandoned Cart Recovery 2025 #728,Amanda Lee,2025-09-08,,2314.74,2120.17,388822,15919,591,,Completed
904,Social Proof Campaign 2025 #904,Rachel Green,2025-11-18,,2043.18,1290.94,143879,769,14,,Paused
383,Spring Display Ads 2025 #383,Sarah Johnson,2025-12-06,,91453.1,29003.79,3297241,14976,534,,Active
410,Community Engagement 2023 #410,Amanda Lee,2025-01-08,,55314.45,44734.35,3028819,31289,1546,,Completed
601,Birthday Special Campaign 2023 #601,James Miller,2025-05-19,,8659.34,7240.75,560244,27444,788,,Completed
787,Loyalty Rewards Email 2023 #787,Emily Rodriguez,2026-02-20,,5139.64,0.0,0,0,0,,Planned
914,Tutorial Video Ads 2024 #914,David Kim,2025-05-28,,88048.51,82629.33,5508626,31107,278,,Completed
151,Holiday Social Campaign 2025,David Kim,2025-11-28,,54412.9,31992.7,4290507,55673,1122,,Paused
283,Easter Search Push 2023 #283,Kevin Brown,2026-03-02,,25545.54,0.0,0,0,0,,Planned
298,Event Reminder SMS 2023,Chris Anderson,2025-11-04,,6579.72,5130.02,490732,43884,2536,,Active
334,Prime Day Banner Ads 2024,Brian Wilson,2025-11-15,,46319.26,34730.75,1811107,13246,481,,Paused
362,Black Friday Video Push 2023,Laura Garcia,2024-12-09,,74877.36,63950.49,7386149,99708,820,,Completed
677,Flash Sale Alert 2023 #677,Kevin Brown,2025-12-03,,6534.21,1189.94,201646,10551,684,,Paused
834,User Generated Content 2023 #834,Nicole Taylor,2025-11-25,,85815.48,52092.37,4990037,117925,1833,,Active
959,Shopping Ads Campaign 2024 #959,Brian Wilson,2025-11-04,,38158.68,24387.51,1418950,105779,4313,,Paused
967,Brand Keywords Campaign 2024 #967,Laura Garcia,2025-06-15,,47160.74,47161.33,2971190,86933,7362,,Completed
979,Influencer Partnership 2023 #979,Amanda Lee,2025-11-18,,54381.12,28368.79,4251231,51339,924,,Active
164,Winter Video Campaign 2024,Rachel Green,2025-07-11,,48489.19,7835.11,1560117,32959,1526,,Cancelled
489,Q1 Newsletter Campaign 2024,Rachel Green,2025-12-13,,5094.78,467.13,47773,2649,145,,Active
768,Holiday Email Blast 2023 #768,Sarah Johnson,2025-04-21,,930.16,760.47,147174,11300,615,,Completed
239,Spring Search Campaign 2025,Chris Anderson,2025-02-05,,90081.5,87868.61,16337708,802699,40181,,Completed
492,Q2 Newsletter Campaign 2025,Jessica Martinez,2024-11-01,,3164.34,2768.29,307359,5030,223,,Completed
539,Flash Sale Alert 2024 #539,Jessica Martinez,2025-09-24,,5809.29,5167.49,509307,24398,771,,Completed
25,Social Proof Campaign 2023,Kevin Brown,2025-11-05,,65682.58,47163.86,2780431,14696,567,,Active
109,Valentine Email Blast 2023,David Kim,2025-09-17,,8908.16,491.03,50603,1961,154,,Cancelled
146,Limited Time Offer SMS 2023,Laura Garcia,2025-11-17,,4664.29,1712.25,87027,10774,385,,Paused
156,Brand Awareness Display 2025,Nicole Taylor,2025-12-15,,87544.07,6298.26,496891,2170,44,,Active
190,Product Showcase Social 2025 #190,Laura Garcia,2025-10-30,,53438.45,28095.92,1430229,24870,845,,Active
642,Contextual Targeting 2024 #642,Brian Wilson,2025-11-06,,94987.08,39238.35,2816433,4677,26,,Paused
982,Fall Video Campaign 2023,Michael Chen,2025-11-05,,83081.09,62779.69,4656764,96752,3834,,Active
393,Q4 Display Ads 2023,Chris Anderson,2024-12-26,,22754.39,22960.95,1652024,5051,219,,Completed
427,Flash Sale Alert 2023 #427,Jessica Martinez,2025-06-19,,9438.51,8951.94,742818,32795,2605,,Completed
839,Abandoned Cart Recovery 2023 #839,Emily Rodriguez,2025-03-02,,1500.31,1216.64,91080,5708,70,,Completed
840,Retargeting Display 2025 #840,Amanda Lee,2024-12-30,,15609.22,13490.99,2169665,15399,745,,Completed
944,Flash Sale Alert 2023 #944,Sarah Johnson,2025-11-09,,3039.77,2589.39,192549,12521,995,,Active
949,Social Video Ads 2024 #949,Amanda Lee,2025-10-13,,53768.73,47518.82,2627702,17147,714,,Completed
960,Shopping Ads Campaign 2023 #960,Jessica Martinez,2025-09-23,,16070.04,15132.54,1460663,73581,6920,,Completed
198,Customer Win-Back Email 2023,Emily Rodriguez,2026-02-14,,7502.74,0.0,0,0,0,,Planned
594,Summer Social Push 2023,Sarah Johnson,2025-06-23,,42177.49,37463.87,5170410,146303,2569,,Completed
832,VIP Early Access SMS 2024 #832,Nicole Taylor,2025-01-18,,6578.81,5296.18,1033912,68876,7692,,Completed
52,Easter Email Blast 2024,Andrew Thompson,2025-01-21,,6997.21,434.16,59870,1117,78,,Cancelled
157,Birthday Special Campaign 2025,Brian Wilson,2026-03-08,,7504.93,0.0,0,0,0,,Planned
288,Q2 Search Campaign 2023 #288,Emily Rodriguez,2025-12-16,,21196.11,1585.45,178382,17312,1134,,Active
756,Q2 Newsletter Campaign 2025 #756,Emily Rodriguez,2026-02-17,,9360.87,0.0,0,0,0,,Planned
966,Shopping Ads Campaign 2025 #966,Andrew Thompson,2025-12-04,,64347.68,9469.75,575025,40001,1226,,Active
48,YouTube Pre-Roll 2025,Rachel Green,2025-11-16,,2843.02,1088.42,188303,1018,41,,Active
269,Winter Newsletter Campaign 2025,David Kim,2025-11-11,,932.06,745.89,140347,7184,306,,Active
387,Product Category Search 2025 #387,Michael Chen,2025-11-24,,71146.32,17779.8,1254425,71966,2000,,Active
413,Q3 Social Push 2024,Nicole Taylor,2026-02-05,,69104.72,0.0,0,0,0,,Planned
976,Brand Awareness Drive 2024 #976,Michael Chen,2025-11-16,,59609.31,30920.71,1589284,35279,619,,Active
980,Brand Awareness Display 2025 #980,Emily Rodriguez,2025-03-10,,50556.48,45513.67,2448774,24227,137,,Completed
58,Winter Display Ads 2024,Kevin Brown,2025-06-13,,17908.03,18272.83,2412362,13072,221,,Completed
638,Programmatic Display 2025 #638,Nicole Taylor,2025-11-03,,67915.86,56893.41,5412601,43740,1928,,Paused
828,High Intent Keywords 2025 #828,Brian Wilson,2025-08-30,,12663.73,12872.86,676697,43564,1874,,Completed
144,Product Launch Announcement 2023,James Miller,2025-06-29,,8491.22,7531.52,620203,14442,807,,Completed
186,Loyalty Rewards Email 2024,Laura Garcia,2025-09-27,,9364.41,9620.21,529747,29730,1266,,Completed
456,Prime Day SMS Deals 2025,Nicole Taylor,2026-03-14,,8438.1,0.0,0,0,0,,Planned
485,Fall Display Ads 2024,James Miller,2025-06-03,,45448.28,44524.21,4793090,19221,601,,Completed
488,Q2 Display Ads 2025,Andrew Thompson,2025-11-03,,36228.72,29453.39,3042609,10479,277,,Active
829,Social Contest Campaign 2023 #829,Emily Rodriguez,2025-04-06,,4436.94,3717.43,188408,2561,74,,Completed
159,Valentine Social Campaign 2024,Emily Rodriguez,2024-12-12,,9564.31,7895.27,509463,10262,141,,Completed
162,Tutorial Video Ads 2024,Stephanie Davis,2025-12-11,,56642.26,19141.4,1154913,6592,299,,Active
433,Product Category Search 2025 #433,Nicole Taylor,2025-02-18,,83607.68,80836.09,12097502,367736,13567,,Completed
795,Customer Win-Back Email 2024 #795,Chris Anderson,2025-02-01,,4409.97,4294.16,384746,16044,761,,Completed
175,Winter Display Ads 2025,Jessica Martinez,2024-12-01,,48408.27,49915.75,7701535,16614,430,,Completed
280,Black Friday Banner Ads 2023,James Miller,2025-11-20,,14870.65,6391.71,627839,2154,30,,Active
578,Native Advertising 2023 #578,Amanda Lee,2025-12-02,,66613.03,39991.35,2751340,20822,165,,Active
579,Social Proof Campaign 2023 #579,Emily Rodriguez,2026-02-10,,87695.89,0.0,0,0,0,,Planned
600,Influencer Partnership 2024 #600,Andrew Thompson,2025-07-19,,44329.81,36594.38,2021257,40028,307,,Completed
121,Memorial Day Social Campaign 2024,Stephanie Davis,2025-08-25,,74976.28,73218.83,4940993,99730,4589,,Completed
227,Brand Awareness Display 2024,Stephanie Davis,2025-02-11,,91063.32,87403.05,11220278,93079,1437,,Completed
286,Valentine Social Campaign 2025,Amanda Lee,2025-11-12,,94722.86,47011.87,4878791,133632,6071,,Paused
442,Year End Email Blast 2023 #442,Rachel Green,2025-11-22,,3253.96,2409.49,166547,5575,419,,Paused
634,Q2 Search Campaign 2024 #634,Amanda Lee,2025-03-18,,31260.22,4285.93,221164,15918,408,,Cancelled
721,Customer Win-Back Email 2024 #721,Jessica Martinez,2025-05-19,,2868.78,82.54,12233,330,25,,Cancelled
779,Community Engagement 2025 #779,Brian Wilson,2025-11-11,,20007.53,13728.56,1216017,18106,371,,Active
97,Product Launch Announcement 2025,Amanda Lee,2025-12-08,,7786.64,1260.54,79824,5200,292,,Active
200,Programmatic Display 2023,Rachel Green,2025-11-01,,34168.28,29723.67,2424612,6058,41,,Active
217,Prime Day Social Campaign 2025,Sarah Johnson,2025-11-18,,91652.58,35636.66,2131531,31223,457,,Active
292,Easter Email Blast 2023,Laura Garcia,2025-10-24,,3260.25,2974.9,149116,4396,131,,Completed
482,Product Launch Announcement 2024 #482,David Kim,2025-08-09,,1179.35,1071.82,92618,1087,45,,Completed
512,Programmatic Display 2025 #512,Jessica Martinez,2024-10-18,,70056.93,72353.16,4463011,26748,1009,,Completed
673,Cyber Monday Social Campaign 2025 #673,Nicole Taylor,2025-07-20,,14281.43,13585.79,1550826,37411,473,,Completed
163,Back to School Social Campaign 2025,Rachel Green,2025-11-27,,39010.31,1290.14,150883,1130,35,,Cancelled
314,Social Video Ads 2023 #314,David Kim,2025-11-07,,67048.59,50072.74,5665020,57586,2530,,Active
532,Q3 Search Campaign 2024 #532,Nicole Taylor,2025-04-18,,61228.02,63831.57,3932452,129899,9526,,Completed
645,Loyalty Rewards Email 2023 #645,Brian Wilson,2026-03-06,,1810.76,0.0,0,0,0,,Planned
769,Loyalty Rewards Email 2025 #769,Nicole Taylor,2026-02-03,,4545.97,0.0,0,0,0,,Planned
802,Prime Day Search Push 2025 #802,Brian Wilson,2025-11-11,,95203.25,54694.36,9093495,723688,48542,,Paused
908,Influencer Partnership 2023 #908,James Miller,2025-11-18,,78003.86,29808.65,2199954,29563,173,,Active
22,Community Engagement 2023,Sarah Johnson,2025-01-10,,17554.43,15574.47,2433178,19798,432,,Completed
142,Year End Video Push 2023,Jessica Martinez,2025-11-13,,80228.08,65765.75,6923619,91817,3154,,Active
373,Order Update SMS 2023,Stephanie Davis,2025-09-22,,8898.21,7210.98,415151,33269,949,,Completed
767,Restock Alert SMS 2023,Nicole Taylor,2025-11-18,,614.6,305.02,22791,2569,153,,Active
830,Brand Awareness Display 2025 #830,James Miller,2024-10-09,,64528.17,54312.46,4935321,48552,1728,,Completed
833,High Intent Keywords 2024 #833,James Miller,2025-11-02,,68714.76,31181.28,2774003,258650,17203,,Active
961,High Intent Keywords 2023 #961,Kevin Brown,2025-11-04,,10492.13,4808.09,385790,26293,1808,,Active
337,Holiday Email Blast 2024,Chris Anderson,2025-10-04,,7434.38,7314.73,440347,17428,707,,Completed
471,Easter Email Blast 2025 #471,Rachel Green,2025-11-09,,1998.32,938.07,128537,5150,97,,Paused
514,Product Launch Announcement 2025 #514,Sarah Johnson,2025-04-23,,9601.96,9110.32,1408932,52911,1338,,Completed
836,Winter Display Ads 2023 #836,Stephanie Davis,2025-03-25,,54018.73,55738.53,3710335,11830,460,,Completed
878,Product Launch Announcement 2023 #878,Jessica Martinez,2025-05-04,,4459.11,4278.88,342906,25782,608,,Completed
211,Q2 Search Campaign 2025,Kevin Brown,2025-10-27,,7508.37,4487.31,427592,37207,1747,,Paused
223,Spring Newsletter Campaign 2023,Brian Wilson,2025-02-21,,6564.6,5501.3,325094,9741,559,,Completed
414,Product Showcase Social 2024 #414,Kevin Brown,2025-11-17,,85077.2,23343.48,3424784,67266,2254,,Active
543,Loyalty Rewards Email 2025 #543,Brian Wilson,2025-10-27,,6718.28,3360.68,168445,12976,349,,Active
955,Black Friday Video Push 2023 #955,Nicole Taylor,2024-10-22,,79613.21,70426.39,4347282,68515,1657,,Completed
1,Competitor Conquest 2024,Nicole Taylor,2025-10-27,,22145.91,12490.74,1083833,90760,6646,,Active
411,Community Engagement 2025 #411,Jessica Martinez,2025-11-26,,3733.49,2244.84,437628,10274,275,,Active
479,Product Showcase Social 2024 #479,Sarah Johnson,2025-11-11,,22519.13,9532.48,517076,2763,105,,Active
705,Audience Display Campaign 2025 #705,Chris Anderson,2026-03-09,,83539.12,0.0,0,0,0,,Planned
827,Shopping Ads Campaign 2025 #827,Andrew Thompson,2024-12-27,,9983.81,8377.96,694640,64899,4499,,Completed
757,Cross-Network Display 2024 #757,James Miller,2025-06-21,,88870.1,92196.12,4665874,24600,183,,Completed
772,Product Showcase Social 2023 #772,Michael Chen,2025-11-17,,95782.55,33686.54,2802157,52627,2210,,Paused
14,Product Category Search 2024,Amanda Lee,2025-01-24,,18583.76,18959.13,1195097,64030,5564,,Completed
358,Streaming TV Ads 2023 #358,David Kim,2026-01-29,,58003.94,0.0,0,0,0,,Planned
640,Loyalty Rewards Email 2023 #640,Brian Wilson,2025-12-07,,7581.4,1236.1,83596,3973,278,,Paused
737,High Intent Keywords 2023 #737,David Kim,2025-06-23,,78663.26,64427.23,4645399,118993,10493,,Completed
759,Contextual Targeting 2025 #759,Andrew Thompson,2025-11-12,,47119.9,23190.92,1539413,9730,91,,Active
843,Q1 Search Campaign 2024 #843,Kevin Brown,2026-03-11,,59514.58,0.0,0,0,0,,Planned
871,Trending Topic Campaign 2024 #871,Jessica Martinez,2026-03-17,,75698.35,0.0,0,0,0,,Planned
880,Winter Newsletter Campaign 2024 #880,Kevin Brown,2025-11-29,,3008.66,712.81,42149,452,12,,Active
246,Q2 Video Campaign 2023,James Miller,2025-02-26,,68688.76,59801.58,3218190,50450,1010,,Completed
646,Native Advertising 2024 #646,Laura Garcia,2025-10-28,,46265.58,27486.86,1796756,13699,347,,Paused
894,Competitor Conquest 2024 #894,Brian Wilson,2025-12-18,,31293.71,4531.44,263287,13196,1116,,Paused
35,Remarketing Search 2025,Sarah Johnson,2024-11-16,,27813.17,25247.17,4866687,339382,26938,,Completed
174,Loyalty Rewards Email 2025,Brian Wilson,2024-11-02,,5246.94,4670.7,468853,33798,2540,,Completed
185,Native Advertising 2024,Jessica Martinez,2025-02-10,,41559.43,41295.78,2930019,20979,361,,Completed
274,Q4 Video Campaign 2025,Stephanie Davis,2025-02-13,,17746.7,16178.05,950040,21972,117,,Completed
392,Abandoned Cart Recovery 2025 #392,Emily Rodriguez,2025-12-17,,8973.65,803.82,65374,5058,290,,Active
553,Brand Story Video 2025 #553,Sarah Johnson,2025-12-10,,90658.71,11444.47,865647,4367,98,,Active
572,Trending Topic Campaign 2023 #572,Laura Garcia,2025-11-16,,96104.15,81872.35,5153947,37156,1750,,Active
661,Brand Keywords Campaign 2025 #661,David Kim,2025-02-18,,87562.31,90241.57,5571880,188479,9296,,Completed
13,Streaming TV Ads 2024,David Kim,2025-10-15,,3371.86,2987.93,199380,4713,103,,Completed
202,Black Friday Email Blast 2024,James Miller,2025-02-18,,6379.43,6405.46,1004257,11224,127,,Completed
238,Q2 Social Push 2024,Jessica Martinez,2025-05-31,,13567.09,12934.44,2571707,40412,1730,,Completed
242,High Intent Keywords 2024 #242,Rachel Green,2025-08-24,,83618.26,84741.78,13081237,1146865,72115,,Completed
636,Cyber Monday Banner Ads 2025,Rachel Green,2025-02-05,,89726.16,77536.54,5192728,5629,171,,Completed
194,Q3 Search Campaign 2023,James Miller,2025-02-08,,12054.36,5.1,478,37,0,,Cancelled
443,Q3 Search Campaign 2025,Nicole Taylor,2026-03-03,,11023.65,0.0,0,0,0,,Planned
813,Brand Keywords Campaign 2024 #813,Rachel Green,2024-12-25,,76593.97,61748.8,4099101,261630,24220,,Completed
889,High Intent Keywords 2024 #889,Laura Garcia,2025-06-11,,66723.62,55014.39,9412256,855166,55749,,Completed
568,Programmatic Display 2024 #568,Laura Garcia,2025-11-23,,51504.63,14655.95,2598781,18618,686,,Active
734,Easter Email Blast 2024 #734,James Miller,2026-03-22,,2484.07,0.0,0,0,0,,Planned
29,Fall Social Push 2023,Michael Chen,2025-11-14,,33599.94,24269.6,1596609,12395,303,,Paused
173,Prime Day Search Push 2024,Stephanie Davis,2025-11-20,,74139.78,44718.61,6353293,552749,26690,,Paused
258,Winter Video Campaign 2023,Chris Anderson,2025-12-03,,34307.35,17278.76,2372146,21666,510,,Active
437,Product Launch Announcement 2023 #437,Jessica Martinez,2026-01-02,,2591.89,0.0,0,0,0,,Planned
619,Programmatic Display 2023 #619,James Miller,2025-04-17,,21186.18,19705.45,1615029,9516,156,,Completed
896,Prime Day Banner Ads 2024 #896,Andrew Thompson,2025-07-23,,55161.04,10463.37,525390,4727,217,,Cancelled
360,Contextual Targeting 2025 #360,David Kim,2025-03-21,,22797.38,22262.05,1517179,11344,545,,Completed
607,Winter Newsletter Campaign 2023 #607,Michael Chen,2025-03-23,,8325.52,118.66,7845,98,7,,Cancelled
770,Influencer Partnership 2023 #770,Amanda Lee,2025-05-27,,23686.38,21679.07,1297157,28349,1287,,Completed
92,Win-Back Mailer 2024,Kevin Brown,2025-02-09,,39658.75,7885.67,0,0,0,,Cancelled
541,Trending Topic Campaign 2025 #541,Stephanie Davis,2025-11-28,,4011.78,833.55,95361,1011,8,,Active
585,Product Launch Announcement 2024 #585,James Miller,2025-08-19,,6909.32,5667.97,765113,15967,565,,Completed
667,Flash Sale Alert 2025 #667,Brian Wilson,2025-05-10,,9752.1,1277.35,243937,13786,428,,Cancelled
883,Summer Newsletter Campaign 2024 #883,Chris Anderson,2025-03-22,,3285.56,3443.44,504981,29039,1341,,Completed
900,Native Advertising 2023 #900,Sarah Johnson,2025-09-02,,75230.34,64592.5,4044574,13244,524,,Completed
417,Native Advertising 2024 #417,Emily Rodriguez,2025-10-30,,5588.14,4153.7,328923,1492,37,,Active
3,Flash Sale Alert 2023,Laura Garcia,2025-09-06,,8960.8,8484.94,754601,8918,289,,Completed
178,Contextual Targeting 2023,Emily Rodriguez,2025-10-29,,68743.3,49713.09,3943485,22065,918,,Paused
249,Local Search Campaign 2024 #249,Stephanie Davis,2025-05-21,,11761.25,10004.02,835953,31191,2679,,Completed
282,Q1 Video Campaign 2025,Kevin Brown,2024-11-13,,80512.54,71392.68,7600154,102701,542,,Completed
305,Year End Social Campaign 2023,Chris Anderson,2025-03-07,,8129.96,6639.68,612259,13671,224,,Completed
380,Birthday Special Campaign 2023 #380,Andrew Thompson,2025-07-28,,3536.87,3383.21,241440,10313,819,,Completed
659,Loyalty Rewards Email 2023 #659,Rachel Green,2025-11-08,,6113.93,2417.45,183987,2389,43,,Active
911,Brand Awareness Drive 2023 #911,Stephanie Davis,2026-01-16,,67184.98,0.0,0,0,0,,Planned
928,Local Search Campaign 2025 #928,Rachel Green,2025-11-03,,52871.74,28521.64,2388470,160370,10971,,Paused
439,Brand Awareness Display 2023 #439,James Miller,2025-11-13,,67603.43,26186.27,2881733,2986,81,,Active
633,Weekly Deals Newsletter 2024 #633,David Kim,2025-11-20,,1157.82,484.83,47165,2109,26,,Active
688,Holiday Video Push 2025,Kevin Brown,2025-02-28,,95131.46,96536.69,7703592,154166,2151,,Completed
79,Tutorial Video Ads 2023,Amanda Lee,2025-11-09,,53908.24,16972.37,896450,6364,134,,Active
94,Brand Awareness Display 2023,Sarah Johnson,2025-04-08,,80499.31,73755.04,8590268,21984,911,,Completed
171,Birthday Special Campaign 2023,Brian Wilson,2025-12-02,,2775.27,745.42,63015,3812,40,,Active
310,Native Advertising 2023 #310,Rachel Green,2025-04-24,,30376.22,29111.43,5461595,17383,628,,Completed
720,Remarketing Search 2023 #720,Nicole Taylor,2025-09-21,,68718.02,503.24,78769,3869,171,,Cancelled
816,Flash Sale Alert 2024 #816,Michael Chen,2025-05-04,,5470.67,5227.94,393553,15314,835,,Completed
921,YouTube Pre-Roll 2025 #921,Amanda Lee,2025-06-25,,19186.46,20140.5,1437126,9501,301,,Completed
212,Labor Day Search Push 2025,Rachel Green,2025-08-29,,62992.92,65319.61,11520789,603776,20820,,Completed
266,Labor Day Direct Mail 2025,Stephanie Davis,2026-03-11,,26867.93,0.0,0,0,0,,Planned
470,Holiday Search Push 2024,Stephanie Davis,2024-12-25,,73252.04,73670.66,6328498,161803,8101,,Completed
696,Remarketing Search 2025 #696,Brian Wilson,2026-01-04,,46128.83,0.0,0,0,0,,Planned
977,Audience Display Campaign 2023 #977,Michael Chen,2025-06-15,,98986.2,84758.96,15294529,77730,1115,,Completed
32,Fall Newsletter Campaign 2024,Kevin Brown,2024-11-18,,7747.35,7874.68,742263,25622,564,,Completed
84,Spring Social Push 2023,Laura Garcia,2025-11-01,,83788.53,49594.64,2604304,70949,992,,Active
648,Remarketing Search 2024 #648,David Kim,2025-11-11,,84231.48,44951.49,4319979,252930,12873,,Active
154,Holiday Video Push 2024,Kevin Brown,2025-12-08,,72872.11,11004.69,883301,12946,330,,Active
735,Brand Awareness Display 2025 #735,Andrew Thompson,2025-07-25,,44162.23,39566.85,2148170,7272,174,,Completed
888,Dynamic Search Ads 2023 #888,Michael Chen,2025-12-16,,96967.66,9687.7,524386,47475,2826,,Paused
158,Easter Email Blast 2025,Andrew Thompson,2025-10-30,,6174.27,3953.11,300236,6590,271,,Active
500,Community Engagement 2025 #500,Emily Rodriguez,2025-03-06,,97774.81,102320.63,8178625,54046,1968,,Completed
522,User Generated Content 2023 #522,Sarah Johnson,2025-11-07,,26629.3,14040.96,810603,10374,332,,Active
643,Product Category Search 2025 #643,Kevin Brown,2025-05-18,,10675.73,2008.96,139469,12172,792,,Cancelled
809,Loyalty Rewards Email 2025 #809,Jessica Martinez,2025-12-01,,8868.33,2369.99,319954,7906,440,,Active
898,Competitor Conquest 2024 #898,James Miller,2025-05-18,,16449.03,15631.96,817835,32720,1789,,Completed
